date,ls_ret
2019-01-07,-0.00036545058166739976
2019-01-08,0.00029107330930131333
2019-01-09,-0.00010791945816615663
2019-01-10,0.0002630389154281455
2019-01-11,0.0003186695347023154
2019-01-14,0.0002863225323230939
2019-01-15,0.0009817983957974058
2019-01-16,-0.00011365940068579143
2019-01-17,0.0007480894710279498
2019-01-18,-0.0013827449652540152
2019-01-22,-0.0015515460616318622
2019-01-23,0.00037060464080041443
2019-01-24,-0.0007247174539606004
2019-01-25,0.00012489976649643353
2019-01-28,-0.0019180361860314573
2019-01-29,-0.0010723745941575405
2019-01-30,0.003481735978827986
2019-01-31,-2.847602399426665e-05
2019-02-01,0.0019215446080150876
2019-02-04,0.0023507937531499915
2019-02-05,-0.002756900111692014
2019-02-06,-0.002907277949558735
2019-02-07,-0.0027556266403696754
2019-02-08,0.000749829653322605
2019-02-11,0.00011063766472389903
2019-02-12,-0.001221154088543271
2019-02-13,-0.0009134769722211086
2019-02-14,0.0007866697223660209
2019-02-15,0.00018068869106294523
2019-02-19,-0.0029529717733329823
2019-02-20,-0.001852388753768881
2019-02-21,-0.0016095745825598843
2019-02-22,0.00309878905403567
2019-02-25,-0.0002344530790165241
2019-02-26,0.00038593624181337664
2019-02-27,0.0025486187145746272
2019-02-28,0.0032813388865945564
2019-03-01,0.0010447137954284391
2019-03-04,-0.000888570912975499
2019-03-05,-0.000259713163601627
2019-03-06,-0.0018266467886624582
2019-03-07,0.0006072397633054186
2019-03-08,-5.917504650811796e-05
2019-03-11,-1.2361741121712933e-05
2019-03-12,0.00048755769922837725
2019-03-13,-0.00012380477542350374
2019-03-14,0.0007490401680864592
2019-03-15,0.0005889138941881585
2019-03-18,-0.0017009476023114867
2019-03-19,0.00021482780495005153
2019-03-20,-0.0008019107494758846
2019-03-21,-0.0018406736923231217
2019-03-22,-0.0030202857453355486
2019-03-25,0.0017245663465347487
2019-03-26,0.001127734232309461
2019-03-27,-0.002519180421557002
2019-03-28,0.0014535368185588518
2019-03-29,0.00039428907412297645
2019-04-01,-1.319225448219441e-05
2019-04-02,0.001696835604784025
2019-04-03,-0.001809662575845346
2019-04-04,-0.0016048736042364826
2019-04-05,0.00025713299960937436
2019-04-08,0.0011973519473974159
2019-04-09,-0.0007052904723267786
2019-04-10,-0.0005170041602053729
2019-04-11,-0.0010378218770452012
2019-04-12,0.0008576578151096559
2019-04-15,-0.0007055218763071557
2019-04-16,0.0007431198876680473
2019-04-17,-0.00029540410558696455
2019-04-18,-0.0009280388487940186
2019-04-22,0.0011975391074311597
2019-04-23,0.0014988437107466425
2019-04-24,-0.0013915636929202918
2019-04-25,0.0003263516495927532
2019-04-26,0.002460515543997563
2019-04-29,-0.0003132693603362107
2019-04-30,-0.0017812311570879653
2019-05-01,-0.0005419747099177918
2019-05-02,-0.00024242752825235283
2019-05-03,-0.0013309030089525967
2019-05-06,0.0009696081111101963
2019-05-07,-0.0010545686212953187
2019-05-08,0.0013026654032312803
2019-05-09,0.0018338328354666643
2019-05-10,0.0003373327106750732
2019-05-13,-0.0014382908050815952
2019-05-14,0.00046945749122051967
2019-05-15,-0.001108951973601377
2019-05-16,0.0032425890832627
2019-05-17,0.0002873106909347869
2019-05-20,0.0014074145984260223
2019-05-21,-0.00105661231081432
2019-05-22,0.004240408395576883
2019-05-23,0.002106319197476229
2019-05-24,-0.001587164037396366
2019-05-28,0.0003896307490353056
2019-05-29,-0.0013359932668096867
2019-05-30,0.0012328901492226548
2019-05-31,-0.001521282635819879
2019-06-03,-0.001996093861374205
2019-06-04,-0.00039199460102445785
2019-06-05,0.004602036040063956
2019-06-06,-0.003610734568444961
2019-06-07,0.0013738003604946158
2019-06-10,-0.0022609632976137517
2019-06-11,-0.002433815884034874
2019-06-12,0.00238987465262409
2019-06-13,-0.003428491547432248
2019-06-14,0.0020708700601619412
2019-06-17,-0.0002327421186032912
2019-06-18,-0.0012117544338242944
2019-06-19,0.0010850902710530597
2019-06-20,-0.0025807723709455367
2019-06-21,-0.001777501834945655
2019-06-24,4.203897954525817e-05
2019-06-25,0.00013012699485795363
2019-06-26,-0.0053012854808688475
2019-06-27,0.0010363313314648958
2019-06-28,-0.0023666211307995875
2019-07-01,0.0013867239644103856
2019-07-02,0.003910954708760916
2019-07-03,0.002062410551607939
2019-07-05,0.0012976988171493405
2019-07-08,0.0017034305453101563
2019-07-09,0.0015307866186183216
2019-07-10,-0.002795649520126298
2019-07-11,0.0007372000920652842
2019-07-12,-0.0014088247046076916
2019-07-15,0.002920046038829494
2019-07-16,0.0018334908852046202
2019-07-17,-0.00024108597990110342
2019-07-18,-0.001500818820010404
2019-07-19,-0.003932250906614223
2019-07-22,-0.00012364105693187183
2019-07-23,-0.002181613868116395
2019-07-24,-0.0011138156212380475
2019-07-25,0.0011044669905156603
2019-07-26,0.0028175379492074142
2019-07-29,0.0009051557981135919
2019-07-30,-0.00465716529042761
2019-07-31,-0.0006629572060802985
2019-08-01,9.006820393643251e-05
2019-08-02,-0.0009428802003650536
2019-08-05,-0.0007337223974703639
2019-08-06,0.005286380286557842
2019-08-07,0.0006881778283384603
2019-08-08,0.0014484366629423577
2019-08-09,0.00276105457117069
2019-08-12,0.0020637790069143874
2019-08-13,0.0007637716378782917
2019-08-14,0.00131322457746642
2019-08-15,0.0035459961913199885
2019-08-16,-0.0015788490536947294
2019-08-19,-0.0015759929236939885
2019-08-20,0.0027259489808226733
2019-08-21,0.0026917652715022166
2019-08-22,-0.0020793532263195668
2019-08-23,0.001733096738619792
2019-08-26,-0.0006713738696298591
2019-08-27,0.003170234091070588
2019-08-28,-0.0030735111900534614
2019-08-29,-0.0021485627625399363
2019-08-30,-0.0018283311206657754
2019-09-03,0.0022257473250798646
2019-09-04,-0.003996795560563604
2019-09-05,-0.005241406829011777
2019-09-06,0.0012115743518991105
2019-09-09,-0.00925091433989457
2019-09-10,-0.010474565411387351
2019-09-11,-0.004076046956250648
2019-09-12,0.0017508670094635744
2019-09-13,-0.001727112343752739
2019-09-16,-0.003675139502347323
2019-09-17,0.0049762398105308485
2019-09-18,0.002442616433973321
2019-09-19,0.0002841747509425185
2019-09-20,0.001995896609786684
2019-09-23,0.0004996440322930437
2019-09-24,0.003149663112171415
2019-09-25,-0.0030046627680939144
2019-09-26,0.0003623764265175033
2019-09-27,0.0001053110274268732
2019-09-30,0.00016214042490867773
2019-10-01,0.002683134367385709
2019-10-02,0.0011373278735367183
2019-10-03,-0.0005151371478715389
2019-10-04,0.002167556188617543
2019-10-07,0.0008535461645575017
2019-10-08,0.003504922769275365
2019-10-09,0.0006578095839216309
2019-10-10,-0.0006362533204398963
2019-10-11,-0.006436874623951051
2019-10-14,0.0012201250932307027
2019-10-15,6.976467287223363e-05
2019-10-16,-0.0006453397755558926
2019-10-17,0.0016319629833322418
2019-10-18,0.001530695722856473
2019-10-21,-0.005138670211438521
2019-10-22,-0.008044222737143624
2019-10-23,0.0006614771603572178
2019-10-24,-0.005929516045172387
2019-10-25,-0.0015941118268417004
2019-10-28,-0.0026872382393523906
2019-10-29,0.0035176259902530297
2019-10-30,0.004458022026466343
2019-10-31,0.005295034094121717
2019-11-01,-0.0036789661583250953
2019-11-04,-0.00409719814304154
2019-11-05,-0.00299573628777753
2019-11-06,0.0011414638761834146
2019-11-07,-4.703358273032575e-06
2019-11-08,0.0014964306648034594
2019-11-11,0.0014446291250556455
2019-11-12,0.0021693821304363376
2019-11-13,0.0047378344578622306
2019-11-14,0.0016098915050731652
2019-11-15,-0.002851794536398814
2019-11-18,0.005968993124151353
2019-11-19,0.00313644516267915
2019-11-20,-0.0003887396315341003
2019-11-21,-0.0026829041535970885
2019-11-22,-0.002412877808317367
2019-11-25,-0.004164847225732743
2019-11-26,0.004427656962366923
2019-11-27,-0.0018983165581643686
2019-11-29,0.0013431591509730741
2019-12-02,0.0008494944699986741
2019-12-03,0.004396323376977297
2019-12-04,-0.0034117438980041073
2019-12-05,0.001471960692445884
2019-12-06,-0.00345007893431191
2019-12-09,0.0009633957476972879
2019-12-10,0.0008582935197471997
2019-12-11,-0.0002775093295167289
2019-12-12,-0.0060468733310332
2019-12-13,0.002460163480008121
2019-12-16,-0.0007121943150339498
2019-12-17,-0.0006836406271538686
2019-12-18,0.00019929307086625418
2019-12-19,0.0013630792013026808
2019-12-20,-0.0004058379323476982
2019-12-23,-0.00226451216360959
2019-12-24,0.0003740825106363798
2019-12-26,-0.0002809867943464436
2019-12-27,0.001270855788446192
2019-12-30,0.0006620270602342081
2019-12-31,-0.0011156726505926976
2020-01-02,-0.0008710689798396258
2020-01-03,0.00023800955327045326
2020-01-06,-0.0013195058801408026
2020-01-07,-0.003768836690947474
2020-01-08,0.0024542466698529186
2020-01-09,0.0003174128911769553
2020-01-10,0.0003908631919431353
2020-01-13,0.0016541020100058685
2020-01-14,-0.0013595367455113562
2020-01-15,0.0007647378859211694
2020-01-16,-0.0013350282830625801
2020-01-17,0.0012815568048441023
2020-01-21,0.003102534293735011
2020-01-22,0.0028207629969609982
2020-01-23,-0.00044405797478893553
2020-01-24,0.003880995686784565
2020-01-27,0.0051483265543680965
2020-01-28,-0.000780979069603878
2020-01-29,-0.0005855318041359798
2020-01-30,0.0009190528872102106
2020-01-31,0.0022143861982404176
2020-02-03,0.00222319666081968
2020-02-04,-0.002356692306031339
2020-02-05,-0.0027746381477752324
2020-02-06,0.0005530496184177644
2020-02-07,0.0011756885865506414
2020-02-10,-0.002801666219882492
2020-02-11,0.0001923389266134635
2020-02-12,0.0023893538158926
2020-02-13,0.00033252831197202787
2020-02-14,0.0018720092759418666
2020-02-18,0.0004630603546114082
2020-02-19,0.00033753817947044444
2020-02-20,-0.0014681564348236883
2020-02-21,-0.0020229984530431566
2020-02-24,0.0018465200148448037
2020-02-25,0.0030906376382932965
2020-02-26,0.007000651779458943
2020-02-27,0.004710384780589224
2020-02-28,-0.0007379166292854594
2020-03-02,0.006045488490929892
2020-03-03,-0.00011294066290484966
2020-03-04,0.006296056657517501
2020-03-05,0.0031956333434438474
2020-03-06,0.009497312393241208
2020-03-09,0.02823127865105157
2020-03-10,-0.003978975916703824
2020-03-11,0.009904422586086434
2020-03-12,0.0011490720742093879
2020-03-13,-0.010338640177492179
2020-03-16,0.004869202943250013
2020-03-17,0.009606792805417645
2020-03-18,0.011975825942013409
2020-03-19,-0.011436214530946029
2020-03-20,-0.0033528326343439537
2020-03-23,0.00021175879958573374
2020-03-24,-0.01858178560136636
2020-03-25,0.0005479352910641675
2020-03-26,0.0065115350085237144
2020-03-27,0.006798019659771529
2020-03-30,0.009347189250849859
2020-03-31,-0.010292891161329242
2020-04-01,0.005089847123880271
2020-04-02,-0.00880647976458479
2020-04-03,-0.012625804160072529
2020-04-06,-0.002695404008601653
2020-04-07,-0.006531339015195841
2020-04-08,-0.003664886885509329
2020-04-09,-0.0044762865793327705
2020-04-13,0.00056309864346573
2020-04-14,0.011296477582100149
2020-04-15,0.004838205050960173
2020-04-16,0.011002231822718105
2020-04-17,-0.013294032053941838
2020-04-20,0.0009274753712498229
2020-04-21,-0.0028614529252498667
2020-04-22,-0.00023706149010128676
2020-04-23,-0.006047502824948988
2020-04-24,0.003141879676845586
2020-04-27,-0.0017392223394222933
2020-04-28,-0.010001868846924123
2020-04-29,-0.010580679464257706
2020-04-30,0.006367603613110421
2020-05-01,0.005266988359151966
2020-05-04,-0.0012404148112414685
2020-05-05,0.010857250236755283
2020-05-06,0.006544597011134501
2020-05-07,-0.002960156335448268
2020-05-08,-0.007203767330270327
2020-05-11,0.00870874143349063
2020-05-12,-0.0015191421974406366
2020-05-13,0.008032205524847898
2020-05-14,-0.0016036219715858534
2020-05-15,0.003322717424159445
2020-05-18,-0.011877654110732803
2020-05-19,0.005582891327804947
2020-05-20,-0.004939435240976007
2020-05-21,-0.005210359065538179
2020-05-22,0.0038192296838289864
2020-05-26,-0.01832052749754245
2020-05-27,-0.0069136828370957686
2020-05-28,0.013645114973369886
2020-05-29,0.011069210783263754
2020-06-01,-0.009760450646665097
2020-06-02,-0.0022144352262887727
2020-06-03,-0.012659867214469966
2020-06-04,-0.015585323657278822
2020-06-05,-0.01627937181300904
2020-06-08,-0.013987320304889028
2020-06-09,0.0151395073087886
2020-06-10,0.021658294917413938
2020-06-11,0.01378904750887609
2020-06-12,-0.01194435744346327
2020-06-15,0.002930263674012628
2020-06-16,-0.005098454358377394
2020-06-17,0.0129339950732578
2020-06-18,-0.0005208306579943852
2020-06-19,0.007812375040563975
2020-06-22,0.0034537656825949685
2020-06-23,-0.0047537770443398224
2020-06-24,0.014883651695352735
2020-06-25,-0.00011696698633494455
2020-06-26,0.008961242715026758
2020-06-29,-0.008066295373929293
2020-06-30,0.003443122140502551
2020-07-01,0.007192634152944081
2020-07-02,-0.0004275282414895008
2020-07-06,0.00026232070401030716
2020-07-07,0.009617928065916088
2020-07-08,-0.0012363486607139818
2020-07-09,0.014266574578116184
2020-07-10,-0.01334356835357145
2020-07-13,-0.0012934466187128524
2020-07-14,0.004378297588348696
2020-07-15,-0.024762009467435984
2020-07-16,0.004198290881255995
2020-07-17,0.010122220956361895
2020-07-20,0.007212810241917265
2020-07-21,-0.01473194510776379
2020-07-22,0.006103124488771584
2020-07-23,-0.0071912739576798865
2020-07-24,0.003976273184608218
2020-07-27,0.010303299697634561
2020-07-28,-0.0019461994702643778
2020-07-29,-0.004198146216650053
2020-07-30,0.003432675588626907
2020-07-31,0.006403910506004593
2020-08-03,0.003780502140019427
2020-08-04,-0.005079766709324324
2020-08-05,-0.008111884287800516
2020-08-06,-0.0019556441621258053
2020-08-07,-0.0077154363131847
2020-08-10,-0.021745562958125023
2020-08-11,-0.007734167738045626
2020-08-12,0.007664922096572422
2020-08-13,0.004429233048502443
2020-08-14,-0.004464639819607972
2020-08-17,0.006249736159781413
2020-08-18,0.007319345715364842
2020-08-19,-0.0006575220084230997
2020-08-20,0.0062356656050856375
2020-08-21,0.0009596912144088587
2020-08-24,-0.01802015234326916
2020-08-25,-6.84657809466432e-05
2020-08-26,0.0083350115551355
2020-08-27,-0.01034737137172376
2020-08-28,-0.009811099982435817
2020-08-31,0.009699342848270984
2020-09-01,0.0008132248250560914
2020-09-02,-0.0032342350161689575
2020-09-03,-0.009239750812923395
2020-09-04,-0.00837798139698288
2020-09-08,-0.002419909894943833
2020-09-09,0.009557348189424894
2020-09-10,-0.002711386672600168
2020-09-11,-0.001117292162082169
2020-09-14,-0.006553657251322156
2020-09-15,0.0025496801297917563
2020-09-16,-0.009290777731456663
2020-09-17,-0.0006566251017791215
2020-09-18,0.0031965562810892106
2020-09-21,0.017048556512007096
2020-09-22,0.0024089676484308647
2020-09-23,-0.00035749933101604937
2020-09-24,0.0020886269893064355
2020-09-25,-0.0023686308569232113
2020-09-28,-0.004164631062835387
2020-09-29,0.005678327455740453
2020-09-30,0.0010588284192810716
2020-10-01,0.0018965671185844414
2020-10-02,-0.008743603392197149
2020-10-05,0.001408614261873508
2020-10-06,0.00010358871534834612
2020-10-07,-0.0023576301350796205
2020-10-08,-0.0022990989325958854
2020-10-09,0.0038932985270639527
2020-10-12,0.004113098835906514
2020-10-13,0.009503091546930869
2020-10-14,-0.003235695623831693
2020-10-15,3.9677747540789456e-05
2020-10-16,-0.0012642130946902697
2020-10-19,0.0005946784319688408
2020-10-20,-0.0025183509928502676
2020-10-21,0.0006690672697784029
2020-10-22,-0.011182858515329106
2020-10-23,0.0016072642080433603
2020-10-26,0.007795374645863433
2020-10-27,0.007052862610528338
2020-10-28,0.0003219806210095452
2020-10-29,-0.007175343627870221
2020-10-30,-0.008111317314405484
2020-11-02,0.006568442920152896
2020-11-03,0.002998608162952292
2020-11-04,0.005302196320765401
2020-11-05,0.0036560394565988033
2020-11-06,0.008538553650838642
2020-11-09,-0.06391240471007217
2020-11-10,-0.0008730987826842815
2020-11-11,0.017178804208365553
2020-11-12,0.006916162125881794
2020-11-13,-0.010215924980190817
2020-11-16,-0.00906405550718334
2020-11-17,-0.003853097375374579
2020-11-18,0.002147867175893993
2020-11-19,0.0033891314962543363
2020-11-20,0.0036973599520579276
2020-11-23,-0.012277301344024064
2020-11-24,-0.015319868588614454
2020-11-25,0.005115744377827513
2020-11-27,0.006449839451038663
2020-11-30,0.01089911989731588
2020-12-01,-0.0013286051838386078
2020-12-02,-0.010627034991405004
2020-12-03,-0.008655940654641326
2020-12-04,-0.007832231490814698
2020-12-07,0.004648446041532768
2020-12-08,0.0008265569531554934
2020-12-09,-0.0015689882140215588
2020-12-10,0.00013270884740983432
2020-12-11,0.005257899048206032
2020-12-14,0.009038245283758855
2020-12-15,-0.004562214006491351
2020-12-16,0.0025106082796764588
2020-12-17,0.003931668453765541
2020-12-18,0.005063442830739387
2020-12-21,0.002116470264192068
2020-12-22,0.005040862846929202
2020-12-23,-0.00758106131818506
2020-12-24,0.00088385970794355
2020-12-28,-0.006408945061700947
2020-12-29,0.0002236970421243154
2020-12-30,-0.0032649909512657924
2020-12-31,-4.2900104430644314e-05
2021-01-04,0.008647335012359272
2021-01-05,-0.00206197953755021
2021-01-06,-0.0023068226722062473
2021-01-07,0.005587961114790919
2021-01-08,0.0021631754713130696
2021-01-11,0.001846691541561439
2021-01-12,-0.0016811890766298312
2021-01-13,-0.0015359599822592624
2021-01-14,-0.008437610318178627
2021-01-15,0.005717113293952476
2021-01-19,0.0022124288753060774
2021-01-20,0.0022691269431084522
2021-01-21,0.003476980625327004
2021-01-22,0.001484495810728092
2021-01-25,0.0029734405495182178
2021-01-26,-0.0019426415603523797
2021-01-27,-0.004746102794314343
2021-01-28,0.0009027888853087613
2021-01-29,0.010109185731542477
2021-02-01,0.0038588021217614422
2021-02-02,-0.00391736462441232
2021-02-03,-0.01051054871411907
2021-02-04,0.0005159464739968024
2021-02-05,0.001540658789159597
2021-02-08,0.005566206781223674
2021-02-09,-0.007782649424799103
2021-02-10,0.001554955159953864
2021-02-11,0.0018311493515205343
2021-02-12,0.0006542208208746829
2021-02-16,-0.002583280011607379
2021-02-17,-0.0026926784884876162
2021-02-18,0.0009863623232877093
2021-02-19,-0.0016954912426844155
2021-02-22,-0.009622284499827024
2021-02-23,-0.004377391059659222
2021-02-24,0.0023503348711808652
2021-02-25,-0.0028887900698327524
2021-02-26,0.00608973402404863
2021-03-01,0.0027533374841658908
2021-03-02,-0.0016033583864214546
2021-03-03,-0.009246103710671092
2021-03-04,-0.003211782713757766
2021-03-05,0.0024554730071291806
2021-03-08,-0.00957911658551773
2021-03-09,0.009549198531032093
2021-03-10,-0.0023561460788634934
2021-03-11,0.00470372332059086
2021-03-12,-0.006409329800821073
2021-03-15,-0.0003345916035268537
2021-03-16,0.0019088469770158492
2021-03-17,-0.0004862859688013292
2021-03-18,-0.00023762769068501785
2021-03-19,0.001615401303538587
2021-03-22,0.0053469535827964584
2021-03-23,0.002895184874335126
2021-03-24,-0.002636163165092863
2021-03-25,-0.005274854199540161
2021-03-26,0.0027467539689930054
2021-03-29,-0.0013668287444789772
2021-03-30,-0.001749291551966853
2021-03-31,0.0032087934773624093
2021-04-01,0.001997438599582729
2021-04-05,-0.0008718810843942326
2021-04-06,0.0023774521251292142
2021-04-07,0.0008789454708284692
2021-04-08,0.0036299208193081574
2021-04-09,0.0038126975377975394
2021-04-12,-0.0002892730776588897
2021-04-13,0.0018179340586179562
2021-04-14,-0.0033117121811978827
2021-04-15,0.003401982559114168
2021-04-16,0.0007009061234189028
2021-04-19,-0.0011902149857607517
2021-04-20,-0.0004712755788549352
2021-04-21,-0.0017389629266295636
2021-04-22,0.0024759144552796613
2021-04-23,0.0018111827503342313
2021-04-26,-0.000512299689838378
2021-04-27,-0.0003313243083232458
2021-04-28,-0.0007879537020702645
2021-04-29,0.00017448349492462425
2021-04-30,-0.0033537128077719244
2021-05-03,-0.0012585870687657845
2021-05-04,0.00023867172346593671
2021-05-05,0.00025424170874658995
2021-05-06,0.0007174999699953214
2021-05-07,0.0006827488320641763
2021-05-10,-0.0018466295407211812
2021-05-11,0.0007628264023281935
2021-05-12,0.0002453049271609515
2021-05-13,0.00029694672876382823
2021-05-14,-0.0014544859789198
2021-05-17,-0.0004170703198360119
2021-05-18,-0.0020756492375868392
2021-05-19,0.000869375568294026
2021-05-20,-0.0001088541690132471
2021-05-21,2.35742765193553e-05
2021-05-24,-0.0010641512460961922
2021-05-25,0.0017289818577176286
2021-05-26,0.0009486467186474396
2021-05-27,0.0011569888551640195
2021-05-28,-0.00016716089932540724
2021-06-01,-0.002217353146999277
2021-06-02,-0.004776235819407851
2021-06-03,0.000546093736773146
2021-06-04,-0.0007035726688084749
2021-06-07,-0.004838477581980107
2021-06-08,-0.0010618325745960177
2021-06-09,-0.002673187299923349
2021-06-10,-0.004913058504046087
2021-06-11,0.001813392559410972
2021-06-14,-0.00278361428056586
2021-06-15,0.0019982928769360217
2021-06-16,0.0002813695737282442
2021-06-17,-0.0019463330990416498
2021-06-18,0.0028594107156721784
2021-06-21,0.001620099172814146
2021-06-22,0.0031617522492706955
2021-06-23,0.0013049735072608976
2021-06-24,0.001238817068531521
2021-06-25,-0.0003153649327672586
2021-06-28,0.0023220044007324727
2021-06-29,0.001884786636334813
2021-06-30,0.00030315568959193276
2021-07-01,0.0005635867677101368
2021-07-02,0.0007862582655813415
2021-07-06,0.0021234639943804846
2021-07-07,0.0025648324375102927
2021-07-08,-0.003929066620473718
2021-07-09,0.003055860421029507
2021-07-12,0.0027181257963250828
2021-07-13,-0.0007291850015426471
2021-07-14,1.0721212275416337e-05
2021-07-15,0.0019927220832508395
2021-07-16,-0.004643022748874275
2021-07-19,-0.00039725358208868246
2021-07-20,0.0021445052405175097
2021-07-21,0.002608188991787392
2021-07-22,0.0012261696170015508
2021-07-23,0.002083617453352829
2021-07-26,-0.0012725321433782121
2021-07-27,-0.0031350397694970725
2021-07-28,-0.0003219578579822658
2021-07-29,0.00231657454131907
2021-07-30,-0.0003819668717703169
2021-08-02,-0.0002549101094796386
2021-08-03,0.003275691631857227
2021-08-04,0.0017286208699514459
2021-08-05,-0.000317613104405753
2021-08-06,-2.6379394963574727e-05
2021-08-09,3.187594005950583e-05
2021-08-10,0.0033592003286965896
2021-08-11,0.0013839468657399867
2021-08-12,-0.00018004431571394305
2021-08-13,-0.0018760761308681418
2021-08-16,-0.0005724730818581372
2021-08-17,-0.0073987672463501734
2021-08-18,0.0016165513667109588
2021-08-19,-0.0023843589044649817
2021-08-20,0.0011970653162098265
2021-08-23,0.003081820358539047
2021-08-24,0.002988717428231957
2021-08-25,0.0037171764328241784
2021-08-26,-0.0015364767931352595
2021-08-27,0.001963092788543796
2021-08-30,0.0012519201918473432
2021-08-31,-0.0026602823815984927
2021-09-01,-0.001042294132590425
2021-09-02,-0.0003800145641458813
2021-09-03,0.0002670314254755582
2021-09-07,0.0012172651392908277
2021-09-08,-0.0040230863989829885
2021-09-09,0.005990387292097098
2021-09-10,0.0043724996473862516
2021-09-13,-0.005100864524933009
2021-09-14,7.552614477714022e-05
2021-09-15,0.0033770762160280753
2021-09-16,1.0478996492804434e-05
2021-09-17,-0.0021860502857980915
2021-09-20,-0.0022436980969493168
2021-09-21,0.0017263407594962953
2021-09-22,0.004502847500255236
2021-09-23,0.004205100591479718
2021-09-24,-0.0006460582102459068
2021-09-27,-0.0010847543765321577
2021-09-28,-0.0053985469294632596
2021-09-29,-0.00302463209109202
2021-09-30,-0.0034791274106240736
2021-10-01,-0.00044672447334533766
2021-10-04,-0.001520256009390774
2021-10-05,0.004834844706937068
2021-10-06,-0.003334172673493707
2021-10-07,0.004590504334894159
2021-10-08,-0.0014382200589311907
2021-10-11,0.0002384861094872969
2021-10-12,-0.00032843505191592183
2021-10-13,0.00025634029561425684
2021-10-14,0.001981905992265888
2021-10-15,9.896296004847883e-05
2021-10-18,0.005623617361034352
2021-10-19,-0.0028291729814548428
2021-10-20,-0.0033540278112126664
2021-10-21,0.002997839659073643
2021-10-22,-0.00012705218428934916
2021-10-25,0.0027868751810764996
2021-10-26,-0.00019490811185336916
2021-10-27,0.0035979996713156183
2021-10-28,0.005404582291106581
2021-10-29,0.006050365132058754
2021-11-01,-0.0031441661844605786
2021-11-02,-0.001213999431721431
2021-11-03,-0.0014707053547840711
2021-11-04,0.0027241580564072894
2021-11-05,-0.003774685004973972
2021-11-08,0.0010754836209088154
2021-11-09,-0.0010199063033201788
2021-11-10,-0.0003172299125672804
2021-11-11,0.0030039037979111964
2021-11-12,-0.001622059492174435
2021-11-15,-0.001552270275971696
2021-11-16,0.0034131356440048354
2021-11-17,0.004041136822105835
2021-11-18,0.003633195942039686
2021-11-19,0.0012662930302276105
2021-11-22,-0.0017971270328925677
2021-11-23,-0.0005818011990637994
2021-11-24,0.0012015022034664916
2021-11-26,-0.0002817702124576245
2021-11-29,0.004535883180748763
2021-11-30,0.0019614229921710805
2021-12-01,0.00012103347280202928
2021-12-02,-0.0014824946690206078
2021-12-03,-0.001591521055428291
2021-12-06,-0.0033898927744839707
2021-12-07,0.0005026848831240242
2021-12-08,-2.515259709200354e-06
2021-12-09,-0.002396001490843641
2021-12-10,-0.0010425677273447477
2021-12-13,-0.0004012614238894224
2021-12-14,-0.0018508605938977502
2021-12-15,-0.0005390298805456629
2021-12-16,-0.002090571050950293
2021-12-17,0.00013743889895121613
2021-12-20,-0.0009143028724471901
2021-12-21,0.00182048333859422
2021-12-22,0.002384809391510739
2021-12-23,0.0008654881894516331
2021-12-27,0.002337717696975883
2021-12-28,-0.0015390015826037494
2021-12-29,-1.7325983302275213e-05
2021-12-30,-0.0006775175429401628
2021-12-31,0.00026280296751797917
2022-01-03,-0.0003181540435870447
2022-01-04,0.00018093783461943936
2022-01-05,-0.002664359137832172
2022-01-06,-0.00216318633171253
2022-01-07,-0.005060982948814525
2022-01-10,0.0020031425905380545
2022-01-11,0.0002318841456078565
2022-01-12,0.002296659227564491
2022-01-13,-0.003219160149591192
2022-01-14,-0.0009294295088299541
2022-01-18,-0.0035477950160700774
2022-01-19,-0.0035452329124744456
2022-01-20,4.895231540608114e-05
2022-01-21,-0.0023451367988121022
2022-01-24,0.0036066619680447123
2022-01-25,-0.0016604001980529096
2022-01-26,0.0024364779150558586
2022-01-27,-0.0024995753948614564
2022-01-28,0.003748839482866214
2022-01-31,-0.00035858980145843356
2022-02-01,0.0027212063428815113
2022-02-02,0.0005548031796181811
2022-02-03,-0.001777129474006893
2022-02-04,-0.0046322508891510844
2022-02-07,0.004468107341357708
2022-02-08,0.0016701876394297184
2022-02-09,0.003540779821575739
2022-02-10,-0.003047356208252991
2022-02-11,-0.001760652004215545
2022-02-14,-0.0030200132657774215
2022-02-15,0.0034981259505514617
2022-02-16,0.0038493699565506304
2022-02-17,-0.0022423725691488954
2022-02-18,0.0019599162623964842
2022-02-22,-0.004899171578921587
2022-02-23,-0.0005346060354029911
2022-02-24,-0.0004914051739817381
2022-02-25,-0.0019363946005923215
2022-02-28,0.0032746455948548503
2022-03-01,0.0012041879684490892
2022-03-02,0.004441298657976584
2022-03-03,-0.001232152752692712
2022-03-04,0.002552315328191662
2022-03-07,0.0016432344844146476
2022-03-08,0.0017158959198887535
2022-03-09,-1.6375508147058673e-05
2022-03-10,0.004800699673520744
2022-03-11,0.0016683863437099028
2022-03-14,-0.0021246057899174885
2022-03-15,0.00023813250781187244
2022-03-16,0.0002468913755038193
2022-03-17,-0.0009861921177555708
2022-03-18,0.0009511011682731139
2022-03-21,8.781772852620971e-05
2022-03-22,0.0007775734240057531
2022-03-23,0.0035422044493380288
2022-03-24,-0.0006141724542992395
2022-03-25,-0.0007063316800784801
2022-03-28,-0.0016322737663790764
2022-03-29,-0.001840632291291273
2022-03-30,3.435652643909516e-05
2022-03-31,-0.00014532360066374906
2022-04-01,-0.006463732641202387
2022-04-04,0.0006820653204760043
