date,ls_ret
2019-01-08,0.0006158037210300156
2019-01-09,0.0009223781453836572
2019-01-10,0.0005089435933760625
2019-01-11,-0.00022666446444934824
2019-01-14,-0.00010421164982940456
2019-01-15,0.0013150621839299167
2019-01-16,0.0009718951412263115
2019-01-17,0.0014310990403774335
2019-01-18,-0.0034208886694696555
2019-01-22,-0.0009109942775834093
2019-01-23,-0.0006933750926537725
2019-01-24,-0.0011536171435306548
2019-01-25,0.0004085875480328818
2019-01-28,4.01397015649429e-05
2019-01-29,0.0032517859723842947
2019-01-30,0.003394260595937625
2019-01-31,-0.0031660744817394943
2019-02-01,0.002110802728436873
2019-02-04,0.0006653466254230235
2019-02-05,-0.0014711084923859832
2019-02-06,-0.0010436862052618666
2019-02-07,-0.0020395690659983368
2019-02-08,0.0019196539288220988
2019-02-11,-0.0007768686580278377
2019-02-12,-0.0016898642979898694
2019-02-13,0.00028101000305662786
2019-02-14,0.00046406659897617656
2019-02-15,-0.00028012628445086646
2019-02-19,-0.003995018134931959
2019-02-20,-0.0016326130560918725
2019-02-21,-0.001064325664839092
2019-02-22,0.002714584682561885
2019-02-25,-0.0009737297197508077
2019-02-26,0.000422430811719225
2019-02-27,0.002747280099238944
2019-02-28,0.0011919060955456159
2019-03-01,0.0019474072089169536
2019-03-04,0.0006821973448496777
2019-03-05,0.000518043988843536
2019-03-06,0.0006810093332616924
2019-03-07,0.0011713539463723101
2019-03-08,-0.00015796731106204698
2019-03-11,-0.00023118540697923584
2019-03-12,0.00021485935496818584
2019-03-13,-0.0007831737035158431
2019-03-14,0.0007212576417402013
2019-03-15,-6.537792907590857e-05
2019-03-18,-0.00128491260340217
2019-03-19,0.0006693280435317905
2019-03-20,-0.0006444655944764464
2019-03-21,-0.0024940309379532684
2019-03-22,-0.000447100404723455
2019-03-25,0.002089473643714904
2019-03-26,0.0010129771616563866
2019-03-27,-0.0007266921703079955
2019-03-28,0.001395093018535131
2019-03-29,0.0006839695760088074
2019-04-01,0.0006485829368822411
2019-04-02,0.0017588694588571807
2019-04-03,-0.00048052355417986677
2019-04-04,-0.002448888009375931
2019-04-05,0.0007333325467852154
2019-04-08,0.00020811079918287218
2019-04-09,0.0004905713429630437
2019-04-10,-0.00044899449305191134
2019-04-11,-4.7452529348743874e-05
2019-04-12,-0.00025686808884816325
2019-04-15,0.000301610199744224
2019-04-16,0.0013528435720979643
2019-04-17,0.0036578219335718543
2019-04-18,-0.00017234745038419153
2019-04-22,0.0008133544772671096
2019-04-23,0.0014426286661183244
2019-04-24,-0.0006317472923114882
2019-04-25,0.0015505404602807113
2019-04-26,-0.00023619969316888967
2019-04-29,-1.7570176165316353e-05
2019-04-30,0.0010081111934977008
2019-05-01,0.0003195251614434195
2019-05-02,0.0009830414271691458
2019-05-03,-0.0012001925674913346
2019-05-06,0.00013035879185222633
2019-05-07,-0.0005084959352122301
2019-05-08,0.0004069467555067952
2019-05-09,0.0026596977285455532
2019-05-10,0.0005149373072177527
2019-05-13,1.3042453432808173e-05
2019-05-14,0.0008132509764621687
2019-05-15,-0.00020322987583964327
2019-05-16,0.0035653644503287484
2019-05-17,0.003144460244444101
2019-05-20,0.0028685568349305045
2019-05-21,0.0005961559667312128
2019-05-22,0.002486310577168759
2019-05-23,0.001515586377951311
2019-05-24,-0.0009496388795643099
2019-05-28,0.0006608390043202125
2019-05-29,-0.002738026570207917
2019-05-30,0.002831018422980753
2019-05-31,0.0009135417489541327
2019-06-03,-0.0020091482363724378
2019-06-04,-0.0012129017467924408
2019-06-05,0.0032639513925753795
2019-06-06,-0.0024545681555389865
2019-06-07,0.0008689531890882982
2019-06-10,-0.0023627666349035573
2019-06-11,-0.003002798201238674
2019-06-12,0.0024956513702007444
2019-06-13,-0.003976241681215952
2019-06-14,0.00172405714081505
2019-06-17,0.0008304458478236425
2019-06-18,-0.0015625423485693631
2019-06-19,0.0019573291171098186
2019-06-20,-0.0018472621364901628
2019-06-21,-0.0012176498527210222
2019-06-24,0.0011935171653126642
2019-06-25,0.00020512988818151685
2019-06-26,-0.005188039191615215
2019-06-27,0.0009804599430697065
2019-06-28,-0.00029402724274927514
2019-07-01,0.001386941712766512
2019-07-02,0.002129483073754495
2019-07-03,0.0023061473691153873
2019-07-05,0.00193294639098597
2019-07-08,0.002087592319955782
2019-07-09,0.002275141290063468
2019-07-10,-0.0016347747564120958
2019-07-11,0.0018217313072507884
2019-07-12,-0.0008597651086147726
2019-07-15,0.0036418551185831713
2019-07-16,0.001236013065396759
2019-07-17,-0.00014472955587867487
2019-07-18,0.0007176346804836474
2019-07-19,-0.0026034844840345027
2019-07-22,0.0008589584623001313
2019-07-23,-0.0005889191475125303
2019-07-24,-0.002034362127725115
2019-07-25,0.0025793935780102665
2019-07-26,0.001998899739217545
2019-07-29,0.001890140821785271
2019-07-30,-0.002936480187037562
2019-07-31,-0.0008704731330098289
2019-08-01,0.0013344735218607437
2019-08-02,-0.0002545960950784673
2019-08-05,-0.001573863280398481
2019-08-06,0.005502119502041047
2019-08-07,0.002195115145385683
2019-08-08,0.001959605463176575
2019-08-09,0.004537216771608818
2019-08-12,0.0007241908921993669
2019-08-13,0.0003506954632663176
2019-08-14,0.00014260759566866213
2019-08-15,0.0037239558584589083
2019-08-16,-0.001535843755864302
2019-08-19,-0.0021203003768016184
2019-08-20,0.0012548995483032581
2019-08-21,0.003851894865979702
2019-08-22,-0.0018239327419162228
2019-08-23,0.0016606021396318857
2019-08-26,0.0005556381902318473
2019-08-27,0.0030348778648428623
2019-08-28,-0.00273065780487149
2019-08-29,-0.003766179686703762
2019-08-30,-0.0030536754647328777
2019-09-03,0.0024682096299808317
2019-09-04,-0.0023103803859656786
2019-09-05,-0.004931759510012923
2019-09-06,0.0006725984341190455
2019-09-09,-0.011120567579853538
2019-09-10,-0.012804392940784125
2019-09-11,-0.006166115398049729
2019-09-12,0.0009048154533887107
2019-09-13,-0.0015856475495331576
2019-09-16,0.0009733447588653194
2019-09-17,0.0048874798571953045
2019-09-18,0.002239406435683119
2019-09-19,0.0028221609889230105
2019-09-20,0.001757160129716434
2019-09-23,-0.0013201694650930935
2019-09-24,0.002058693249677133
2019-09-25,-0.003127791754896329
2019-09-26,0.00026153682050573273
2019-09-27,-0.0020736124562622956
2019-09-30,-0.00032795073170598414
2019-10-01,0.00252954803138851
2019-10-02,0.002209630828057713
2019-10-03,-0.0008420014591430443
2019-10-04,0.002762652256744995
2019-10-07,3.0895579018434444e-05
2019-10-08,0.0033036543029761295
2019-10-09,0.002590810259533402
2019-10-10,-0.00031068150128375175
2019-10-11,-0.006435473521665341
2019-10-14,0.0013224770253868075
2019-10-15,0.0001374102706395911
2019-10-16,-0.0019835279912684975
2019-10-17,0.0008051019401716725
2019-10-18,0.00045714694381930756
2019-10-21,-0.004329500765657588
2019-10-22,-0.011216315347110355
2019-10-23,-0.001825317700742477
2019-10-24,-0.005031022896257598
2019-10-25,-0.0022163874008886593
2019-10-28,-0.0038562972569159714
2019-10-29,0.0052613782100522965
2019-10-30,0.005412246584103517
2019-10-31,0.006142501617050394
2019-11-01,-0.00716534306559299
2019-11-04,-0.004962793158399931
2019-11-05,-0.0019506451151287008
2019-11-06,0.001906109710996642
2019-11-07,-0.0007094018427378624
2019-11-08,0.0009532621927082249
2019-11-11,0.001954740256692604
2019-11-12,0.002187513205528711
2019-11-13,0.004121625600752791
2019-11-14,0.0018420884650885527
2019-11-15,-0.002822232689112265
2019-11-18,0.006629878922140029
2019-11-19,0.0044925343695960225
2019-11-20,0.001478583448553658
2019-11-21,-0.002385698382812505
2019-11-22,-0.0027606170591417973
2019-11-25,-0.006091906190084465
2019-11-26,0.0049657671465810505
2019-11-27,-0.004083434667758168
2019-11-29,0.0004431285970657996
2019-12-02,-0.00040168244163009615
2019-12-03,0.006715454263368839
2019-12-04,-0.004526898135362411
2019-12-05,0.001671983100843861
2019-12-06,-0.003587595238304523
2019-12-09,0.00018650451033616104
2019-12-10,-0.0010244926448930774
2019-12-11,-8.349184254130466e-05
2019-12-12,-0.007111245819700661
2019-12-13,0.003834295409364195
2019-12-16,0.0006645507605006547
2019-12-17,-0.0008927537250907399
2019-12-18,-0.0005578938552618632
2019-12-19,0.0012556227219420772
2019-12-20,0.001595063592704289
2019-12-23,-0.0019286703191862908
2019-12-24,-0.00025883149289897115
2019-12-26,5.764612462330686e-05
2019-12-27,0.002575316860629156
2019-12-30,9.212838007998427e-06
2019-12-31,-0.0016093085421960876
2020-01-02,0.0029080990893789746
2020-01-03,0.0011299227949712924
2020-01-06,-0.00039588595841570575
2020-01-07,-0.005153480248182192
2020-01-08,0.002803938563702968
2020-01-09,0.0019387825192582094
2020-01-10,0.0006106340489435819
2020-01-13,0.0013603881384933933
2020-01-14,-0.004228823824696685
2020-01-15,0.000805360380136081
2020-01-16,-0.0015997368713067278
2020-01-17,0.0010762659222107783
2020-01-21,0.004007647986025165
2020-01-22,0.0023670813048782416
2020-01-23,-0.0003900600366098822
2020-01-24,0.004457917927852487
2020-01-27,0.005013438561278062
2020-01-28,-0.0004984720294787699
2020-01-29,0.00024272279227097475
2020-01-30,0.0005063864490568951
2020-01-31,0.0006282057963529462
2020-02-03,0.0007439333675670438
2020-02-04,-0.0012365518746093338
2020-02-05,-0.0043046493888363735
2020-02-06,0.0009662051096311671
2020-02-07,0.0002881697632288121
2020-02-10,0.0006668300170969267
2020-02-11,0.0006377377702290962
2020-02-12,0.002043196005316567
2020-02-13,-5.233376438115099e-05
2020-02-14,0.004481786827702609
2020-02-18,0.006499098316710503
2020-02-19,-0.000681894977788577
2020-02-20,-0.0004012494962882011
2020-02-21,-0.003664694108592345
2020-02-24,0.0011489713461944444
2020-02-25,0.00346234972494854
2020-02-26,0.0053438185093324965
2020-02-27,0.003424828354886422
2020-02-28,-0.006477831723954955
2020-03-02,0.0096662410238173
2020-03-03,-0.00019161549428152404
2020-03-04,0.005851868788096584
2020-03-05,0.0045414486048645465
2020-03-06,0.008312244472392195
2020-03-09,0.023994952636776107
2020-03-10,-0.004082098114311898
2020-03-11,0.009449139191593283
2020-03-12,-0.0029230814281924317
2020-03-13,-0.013939286818526546
2020-03-16,-0.0073180160634116935
2020-03-17,0.006090655905262393
2020-03-18,0.011002110188564973
2020-03-19,-0.008182021791079387
2020-03-20,-0.004111557603234604
2020-03-23,0.005045345299678096
2020-03-24,-0.009844548472310324
2020-03-25,0.006001395764284903
2020-03-26,0.007771136624276397
2020-03-27,0.003382062857209614
2020-03-30,0.010853436857636874
2020-03-31,-0.010395638147516009
2020-04-01,0.0023584762976313406
2020-04-02,-0.007773959998855542
2020-04-03,-0.012763418591520234
2020-04-06,-0.0005328631091630161
2020-04-07,-0.007391741607533209
2020-04-08,-0.0027686335036837526
2020-04-09,-0.0037478877105972955
2020-04-13,0.0025332286854650456
2020-04-14,0.012771667481210782
2020-04-15,0.0067750372915380205
2020-04-16,0.011519831707569927
2020-04-17,-0.01136846209581239
2020-04-20,0.0006023141769192753
2020-04-21,-0.007164228891909613
2020-04-22,0.0027297049705314537
2020-04-23,-0.005924118385340828
2020-04-24,-9.935721303499559e-05
2020-04-27,-0.0013526291525142304
2020-04-28,-0.009118457752864387
2020-04-29,-0.006400060496235183
2020-04-30,0.009078632839599698
2020-05-01,0.004850410883180196
2020-05-04,-0.00010371321291854609
2020-05-05,0.010725092959843913
2020-05-06,0.008999013401949358
2020-05-07,-0.0035596473835755914
2020-05-08,-0.005528513338984082
2020-05-11,0.010512061966152338
2020-05-12,-0.0015488297549812572
2020-05-13,0.008593691534327536
2020-05-14,-0.0011761889970579404
2020-05-15,0.0009111142541851087
2020-05-18,-0.014471265118746265
2020-05-19,0.0067073764939184
2020-05-20,-0.005499936994174166
2020-05-21,-0.008984277475896654
2020-05-22,0.0034954954045248185
2020-05-26,-0.01721996965026462
2020-05-27,-0.007664196667982571
2020-05-28,0.007584997710481498
2020-05-29,0.012563465419025786
2020-06-01,-0.0055012440823374335
2020-06-02,-0.002311855091622948
2020-06-03,-0.01320364963427044
2020-06-04,-0.01706432504022194
2020-06-05,-0.028537962807062788
2020-06-08,-0.038080556105150806
2020-06-09,0.024207011438571745
2020-06-10,0.02618116657651018
2020-06-11,0.011453796761013237
2020-06-12,-0.01406395591920235
2020-06-15,0.00298401888641852
2020-06-16,-0.0041945067055237486
2020-06-17,0.010853525469135615
2020-06-18,0.0011395360658017755
2020-06-19,0.007396937130853264
2020-06-22,0.005062104459024718
2020-06-23,-0.0032223927212652434
2020-06-24,0.015791410727990524
2020-06-25,-0.0017237886850616604
2020-06-26,0.010966609775515201
2020-06-29,-0.0075844954768797095
2020-06-30,0.0065194256789948115
2020-07-01,0.00880658090832697
2020-07-02,0.00029090219580290807
2020-07-06,-0.004599539921552147
2020-07-07,0.006368454378720624
2020-07-08,-0.004948508642166136
2020-07-09,0.015664967063966185
2020-07-10,-0.01130491076679225
2020-07-13,-0.00022709910709726978
2020-07-14,0.0032939031909452413
2020-07-15,-0.020270529324039496
2020-07-16,0.002149807883308793
2020-07-17,0.010220484178910472
2020-07-20,0.012911033777185098
2020-07-21,-0.018622886080007155
2020-07-22,0.005290213711636005
2020-07-23,-0.007764215175361796
2020-07-24,0.0022432147806579644
2020-07-27,0.011949286947406374
2020-07-28,-0.005688854203311009
2020-07-29,-0.006121912963212167
2020-07-30,0.005308650173509961
2020-07-31,0.00820359426702929
2020-08-03,-0.00489866388316048
2020-08-04,-0.006305034432571584
2020-08-05,-0.00934784257661887
2020-08-06,-0.0006192247980874288
2020-08-07,-0.008226409934314345
2020-08-10,-0.024325687307065396
2020-08-11,-0.006298427988983994
2020-08-12,0.008028151080190777
2020-08-13,0.00546305430543113
2020-08-14,-0.003546283170695305
2020-08-17,0.008296418109448752
2020-08-18,0.010867599109206172
2020-08-19,-0.003196480207914583
2020-08-20,0.006872583002124319
2020-08-21,0.0036538818114726125
2020-08-24,-0.018009186525625345
2020-08-25,0.0012270877038437606
2020-08-26,0.005566197390649819
2020-08-27,-0.011802906368894637
2020-08-28,-0.011156207806398328
2020-08-31,0.01076219968366438
2020-09-01,-0.00012843069345374513
2020-09-02,-0.0030995864899435706
2020-09-03,-0.008032397186125528
2020-09-04,-0.009069528845423617
2020-09-08,-0.0021930966489886274
2020-09-09,-0.0006440042527496387
2020-09-10,0.0002545638733579825
2020-09-11,-0.00079487713553929
2020-09-14,-0.010702629078101017
2020-09-15,0.007796641149238984
2020-09-16,-0.008925270164186316
2020-09-17,0.0012023724566856881
2020-09-18,0.0036714274730955667
2020-09-21,0.016908236602263947
2020-09-22,0.0028301897239730134
2020-09-23,0.0007926375092415289
2020-09-24,0.0014707640713248296
2020-09-25,-0.00072733783438437
2020-09-28,-0.002164858496423718
2020-09-29,0.005585603171979146
2020-09-30,0.0008735383280927091
2020-10-01,0.001731109935828727
2020-10-02,-0.008079426434757751
2020-10-05,0.0011290047100760362
2020-10-06,-0.00022041536610712623
2020-10-07,0.00012335364895809392
2020-10-08,-0.0018950836496831602
2020-10-09,0.00534487960937773
2020-10-12,0.0036782928609966304
2020-10-13,0.01007390344402327
2020-10-14,-0.0031850701374775193
2020-10-15,-6.750630555798983e-05
2020-10-16,-6.747523156489484e-05
2020-10-19,-0.00042032574443225004
2020-10-20,-0.002834239559693308
2020-10-21,-0.001409277514358498
2020-10-22,-0.009414850420202627
2020-10-23,0.0006853529715787288
2020-10-26,0.008665896001345206
2020-10-27,0.007080580693928872
2020-10-28,0.000519038684318876
2020-10-29,-0.008362205606133533
2020-10-30,-0.0089523362515324
2020-11-02,0.005023316703708219
2020-11-03,0.0037409093189864386
2020-11-04,0.006404081636742614
2020-11-05,0.005562319936632037
2020-11-06,0.007206734087178694
2020-11-09,-0.05893143461340205
2020-11-10,-0.0015195671181811063
2020-11-11,0.015571740930624746
2020-11-12,0.005256542719235781
2020-11-13,-0.009432911621084778
2020-11-16,-0.004908379516954679
2020-11-17,-0.0029827995918706484
2020-11-18,0.0023045121730035766
2020-11-19,0.004852541386037007
2020-11-20,0.003695830092293876
2020-11-23,-0.0072966655018086675
2020-11-24,-0.010463528777756172
2020-11-25,0.0044858702645657845
2020-11-27,0.004571434451429469
2020-11-30,0.007758706123208314
2020-12-01,0.00047225894161792315
2020-12-02,-0.01050041633393516
2020-12-03,-0.006678568503213534
2020-12-04,-0.008307847319858685
2020-12-07,0.004703103042450756
2020-12-08,-0.00012031303556506538
2020-12-09,-0.0022940910739190352
2020-12-10,0.00016101345464451214
2020-12-11,0.005341404183697909
2020-12-14,0.008139837413716452
2020-12-15,-0.0014352172178796166
2020-12-16,0.0037375485400960597
2020-12-17,0.0033350446300799553
2020-12-18,0.0023143163545386054
2020-12-21,0.0031236315829406484
2020-12-22,0.003964990461058106
2020-12-23,-0.0077398855928991405
2020-12-24,0.0008845737454759073
2020-12-28,-0.007050089045756115
2020-12-29,-0.0004320804482578122
2020-12-30,-0.0018239742181859295
2020-12-31,-0.0009316804121927164
2021-01-04,0.006792132254268956
2021-01-05,-0.00011060971148380274
2021-01-06,-0.0009727643399680994
2021-01-07,0.00568413190806286
2021-01-08,0.0007917720078342384
2021-01-11,0.003247694068826334
2021-01-12,0.0013087620505771872
2021-01-13,1.300632419914775e-05
2021-01-14,-0.0064422510889596
2021-01-15,0.003212338327195576
2021-01-19,0.0017510886088668678
2021-01-20,0.0027343425094513876
2021-01-21,0.0044907560993374274
2021-01-22,0.0018160877339676287
2021-01-25,-0.001800090169868287
2021-01-26,-0.004219392263492947
2021-01-27,-0.008769388357518157
2021-01-28,0.005260703219581777
2021-01-29,0.006985293836286685
2021-02-01,0.004676598508611688
2021-02-02,-0.00033321118937557954
2021-02-03,-0.008980848796468172
2021-02-04,0.0027176150652941183
2021-02-05,0.0014112856562681724
2021-02-08,0.009807040307309578
2021-02-09,-0.009377249880936163
2021-02-10,-0.005289751925302442
2021-02-11,0.002143517231509342
2021-02-12,0.0006500289672455218
2021-02-16,-0.00200963624256408
2021-02-17,-0.002982590500295403
2021-02-18,-0.0009912461549965396
2021-02-19,0.0006378998221695327
2021-02-22,-0.009403540666518256
2021-02-23,-0.006705195159774522
2021-02-24,0.0024290830767020304
2021-02-25,-0.004170281979254534
2021-02-26,0.0050083959652572054
2021-03-01,0.003356599425419629
2021-03-02,0.0004555083438265043
2021-03-03,-0.00964970815573925
2021-03-04,-0.00218892956936735
2021-03-05,0.0021493776843925392
2021-03-08,-0.007522677467976157
2021-03-09,0.0061584004558207246
2021-03-10,0.0005652978500021976
2021-03-11,0.0059865093385248706
2021-03-12,-0.00712581741860022
2021-03-15,-0.0023136752899096
2021-03-16,0.0011016418009954668
2021-03-17,0.0010700025999669108
2021-03-18,-0.002027388739181475
2021-03-19,0.003083361616592589
2021-03-22,0.0035055270845808636
2021-03-23,-0.0001568209820594001
2021-03-24,-0.001132455005791314
2021-03-25,-0.0029589972542278242
2021-03-26,0.0029676965805945366
2021-03-29,-0.0030725304878166954
2021-03-30,-0.0008390903227108699
2021-03-31,0.002365047673648209
2021-04-01,0.0030324189708229973
2021-04-05,-0.001148275832176379
2021-04-06,0.001978489089508844
2021-04-07,-0.0003782512139662634
2021-04-08,0.00292846452045896
2021-04-09,0.0019610357523991936
2021-04-12,-0.00019782691054293964
2021-04-13,0.0018657955940161585
2021-04-14,-0.0011461393523062634
2021-04-15,0.0028540073033599595
2021-04-16,0.001097007214197812
2021-04-19,-0.0008921928189022949
2021-04-20,-0.0011373129088304965
2021-04-21,-0.0010858735477479423
2021-04-22,0.003090228215064496
2021-04-23,0.0005950859635482452
2021-04-26,-0.0010546091534301468
2021-04-27,0.0009588874056091485
2021-04-28,-0.001624176584860937
2021-04-29,-3.312386218337355e-05
2021-04-30,-0.0028154388198216355
2021-05-03,0.001270567879019074
2021-05-04,0.0009494254277736758
2021-05-05,0.0009619114271795344
2021-05-06,-0.0006881058345104286
2021-05-07,0.0011613167270833956
2021-05-10,-0.0042918510488959135
2021-05-11,-0.000258180590417517
2021-05-12,0.001605465708647713
2021-05-13,0.000810087870281558
2021-05-14,-0.0013539325102832223
2021-05-17,0.0007119712824185644
2021-05-18,-0.002331563019164965
2021-05-19,0.00035869644463535277
2021-05-20,-0.0005200670600111805
2021-05-21,1.8194203884065452e-05
2021-05-24,-0.0014148194175412983
2021-05-25,0.0009607887928553483
2021-05-26,0.001030238107298174
2021-05-27,0.0005549396172823787
2021-05-28,0.0005614723934658779
2021-06-01,-0.001144903188359378
2021-06-02,-0.004568515645954943
2021-06-03,0.0009987601172785465
2021-06-04,0.00023476819094881782
2021-06-07,-0.004930182816493883
2021-06-08,-0.0013044380655138803
2021-06-09,-0.0029286558727666064
2021-06-10,-0.004403638963796164
2021-06-11,0.0023467392300855917
2021-06-14,-0.0023988901926049796
2021-06-15,0.0025577719058591628
2021-06-16,0.0006678329221479336
2021-06-17,-0.0038126204482221296
2021-06-18,0.0011019972887076394
2021-06-21,0.002854341241452481
2021-06-22,0.0030097027908174553
2021-06-23,0.0009707681348406049
2021-06-24,0.0007071305009690055
2021-06-25,-0.00014488659264986836
2021-06-28,0.0011463283319012823
2021-06-29,0.0024767220235790543
2021-06-30,0.0007039007599008646
2021-07-01,0.0007167142204814662
2021-07-02,-0.00023398218175129304
2021-07-06,0.0017462645800380113
2021-07-07,0.001666116375119549
2021-07-08,-0.003527190148300516
2021-07-09,0.00358182847738652
2021-07-12,0.003163454560031632
2021-07-13,-0.0007073073134084141
2021-07-14,-0.0006192186239322332
2021-07-15,0.0017055320950172205
2021-07-16,-0.0040745347230335014
2021-07-19,-0.0001214768970563972
2021-07-20,0.0010426538930171647
2021-07-21,0.0023120045219493617
2021-07-22,0.000981532157628769
2021-07-23,0.0011157545557986277
2021-07-26,-0.0012786868255709365
2021-07-27,-0.0031275439341609127
2021-07-28,-0.00040938141592693656
2021-07-29,0.003377289915775649
2021-07-30,-0.0005106277853821271
2021-08-02,0.00021010316001655914
2021-08-03,0.003172587601815679
2021-08-04,0.0005762389022603862
2021-08-05,0.0007235988279490793
2021-08-06,-0.00020113358014395755
2021-08-09,-0.0002332754704176082
2021-08-10,0.004779209455917484
2021-08-11,0.002502007162958452
2021-08-12,-8.770646816709929e-05
2021-08-13,-0.0019735224282645394
2021-08-16,-0.0009106467535527137
2021-08-17,-0.0077254124756344685
2021-08-18,0.0022126670810378294
2021-08-19,-0.002300816734182236
2021-08-20,0.0018808120603745035
2021-08-23,0.003246509428701565
2021-08-24,0.00435699747527524
2021-08-25,0.001923198406962619
2021-08-26,-0.0017200772328695775
2021-08-27,0.0013801280873213474
2021-08-30,0.0008719401183788451
2021-08-31,-0.002854236360654705
2021-09-01,-0.0006275276109698824
2021-09-02,-0.0018877225237327337
2021-09-03,-0.000212814839152232
2021-09-07,0.0014034745973864875
2021-09-08,-0.0024726759399447086
2021-09-09,0.005189830067133642
2021-09-10,0.0036958276848803014
2021-09-13,-0.005008991098157247
2021-09-14,0.00019018464619225458
2021-09-15,0.00201748232572519
2021-09-16,0.0003770983310770644
2021-09-17,-0.0026233552884090934
2021-09-20,-0.0031320770756204713
2021-09-21,0.0020099347359645806
2021-09-22,0.0037212327811582875
2021-09-23,0.00306119809197049
2021-09-24,-0.0015672780517274401
2021-09-27,-0.0015800655282819005
2021-09-28,-0.00411289063355314
2021-09-29,-0.002491387049234055
2021-09-30,-0.003105826230039036
2021-10-01,-9.698404265071506e-06
2021-10-04,-0.0004252315155475231
2021-10-05,0.004083123706219812
2021-10-06,-0.002086352417645188
2021-10-07,0.00324708997988231
2021-10-08,-0.0009940582773914767
2021-10-11,0.0006691905905838952
2021-10-12,0.00035434912684052203
2021-10-13,-9.71079740756316e-05
2021-10-14,0.0013896584186920986
2021-10-15,0.000756085761979681
2021-10-18,0.005285820126999545
2021-10-19,-0.0023680311396945828
2021-10-20,-0.003211475337343877
2021-10-21,0.00270897110484908
2021-10-22,-0.00010380627045947437
2021-10-25,0.002669463610166216
2021-10-26,1.958716402924998e-06
2021-10-27,0.003257956800143661
2021-10-28,0.003224768617063328
2021-10-29,0.004515360434841874
2021-11-01,-0.005005838638186361
2021-11-02,-0.00177930127252925
2021-11-03,-0.0033207927044746274
2021-11-04,0.002343424086449063
2021-11-05,-0.004804229371084789
2021-11-08,0.0020339847902171772
2021-11-09,0.0008447781580567414
2021-11-10,0.0008294706603910114
2021-11-11,1.4816469739642263e-05
2021-11-12,-0.0005002683822351217
2021-11-15,-0.0026187293003789914
2021-11-16,0.0025557563889156425
2021-11-17,0.0043276307536344455
2021-11-18,0.00366748613140974
2021-11-19,0.0018995263993946566
2021-11-22,-0.0022392351557661266
2021-11-23,-0.0005961150450716633
2021-11-24,0.0011819934218107485
2021-11-26,0.000644253571796706
2021-11-29,0.003619383156744085
2021-11-30,0.002399555371937136
2021-12-01,0.00037250946601408055
2021-12-02,-0.001268022152782491
2021-12-03,-0.0017331057021903792
2021-12-06,-0.0033257002813131607
2021-12-07,0.00025647617085733664
2021-12-08,-0.0007512408235308495
2021-12-09,-0.0014518420291760052
2021-12-10,-0.0018738098838468598
2021-12-13,0.0015043347705293087
2021-12-14,-0.001708310421862621
2021-12-15,-0.0005947179893034839
2021-12-16,-0.0007459880876815466
2021-12-17,-0.0015834864699044843
2021-12-20,-0.0004180176002967274
2021-12-21,0.0012380089159712568
2021-12-22,0.0016421890133930565
2021-12-23,0.001160407308041565
2021-12-27,0.0019777070513821425
2021-12-28,-0.0011479602315271503
2021-12-29,0.00012236583837823246
2021-12-30,0.0009435195713315714
2021-12-31,0.0016476860140628045
2022-01-03,-0.0021106013972841536
2022-01-04,2.917744569800719e-05
2022-01-05,0.0011086601496852028
2022-01-06,-0.0031110020800108893
2022-01-07,-0.006129265816474255
2022-01-10,0.0015776520027254025
2022-01-11,-0.00012586136010938532
2022-01-12,0.001361663490620433
2022-01-13,-0.00166332298570521
2022-01-14,-0.0018400325871209518
2022-01-18,-0.0019420072080222565
2022-01-19,-0.0033338662516204888
2022-01-20,0.0011521155078253156
2022-01-21,-0.002451547530570926
2022-01-24,0.002955247190560364
2022-01-25,-0.0018495619273718167
2022-01-26,0.001646900190614041
2022-01-27,-0.0005478796173346794
2022-01-28,0.0019930870841563587
2022-01-31,-0.0036962115674966716
2022-02-01,0.0029993226273680607
2022-02-02,0.0027054191288711804
2022-02-03,0.0008690119135412254
2022-02-04,-0.005875182710200801
2022-02-07,0.00402781151930931
2022-02-08,-0.0013216482565268038
2022-02-09,0.0018816268366288534
2022-02-10,-0.0014661874860957464
2022-02-11,-0.0027044417513791665
2022-02-14,-0.001627324259504283
2022-02-15,0.002456643858851338
2022-02-16,0.0048617044292142775
2022-02-17,-0.0022359310818064705
2022-02-18,0.0014704702387104802
2022-02-22,-0.0036830467904016163
2022-02-23,-0.00034435105346212563
2022-02-24,-0.003920109778763988
2022-02-25,0.000779169653828962
2022-02-28,0.000179496528992096
2022-03-01,0.0023883543805870017
2022-03-02,0.0046903244603690225
2022-03-03,0.0010772975443486023
2022-03-04,0.005414823193955684
2022-03-07,2.5515991238180365e-05
2022-03-08,-0.0013500325719560894
2022-03-09,-0.0015393989457786299
2022-03-10,0.004505577173347906
2022-03-11,0.002128679875769614
2022-03-14,0.003297961616929989
2022-03-15,-0.0001594528182919715
2022-03-16,-0.0018839345454026845
2022-03-17,-0.0020576810077250754
2022-03-18,5.98792936667267e-05
2022-03-21,0.0005913168534770924
2022-03-22,-0.003381748234713896
2022-03-23,0.003083237088759629
2022-03-24,0.0014925122356389702
2022-03-25,0.0007563688471656702
2022-03-28,-0.0049752157395062955
2022-03-29,-0.0027993199784459113
2022-03-30,0.002435189802179292
2022-03-31,-0.0006198093645964345
2022-04-01,-0.00560973043162564
2022-04-04,0.0008986729681014431
2022-04-05,-0.0004728612946023112
2022-04-06,0.001527500719267604
